"","studyid","intid","year","species","z","X.x","phenovalue","slope","int_type","spp","X.y","spp1","spp2","interaction","neg_phenovalue","neg_slope","pos_phenovalue","pos_slope","phenodiff","phenofreq"
"565","HMK038",200,2000,"Glis glis",0.588033825497022,2906,142.716,-0.762029743589745,"predation","spp2",1160,"Sitta europaea","Glis glis","predation",103.409,-0.0894314529914536,"142.716","-0.762029743589745",-39.307,"daily"
"566","HMK038",200,2001,"Sitta europaea",0.194200587305444,1161,106.136,-0.0894314529914536,"predation","spp1",1161,"Sitta europaea","Glis glis","predation",106.136,-0.0894314529914536,"136.363","-0.762029743589745",-30.227,"daily"
"567","HMK038",200,2001,"Glis glis",0.873969349068243,2907,136.363,-0.762029743589745,"predation","spp2",1161,"Sitta europaea","Glis glis","predation",106.136,-0.0894314529914536,"136.363","-0.762029743589745",-30.227,"daily"
"568","HMK038",200,2002,"Glis glis",1.52382207916839,2908,135.198,-0.762029743589745,"predation","spp2",1162,"Sitta europaea","Glis glis","predation",102.273,-0.0894314529914536,"135.198","-0.762029743589745",-32.925,"daily"
"569","HMK038",200,2002,"Sitta europaea",0.104393501068026,1162,102.273,-0.0894314529914536,"predation","spp1",1162,"Sitta europaea","Glis glis","predation",102.273,-0.0894314529914536,"135.198","-0.762029743589745",-32.925,"daily"
"570","HMK038",200,2003,"Glis glis",1.44583994853408,2909,128.008,-0.762029743589745,"predation","spp2",1163,"Sitta europaea","Glis glis","predation",115,-0.0894314529914536,"128.008","-0.762029743589745",-13.008,"daily"
"571","HMK038",200,2003,"Sitta europaea",0.24255789043003,1163,115,-0.0894314529914536,"predation","spp1",1163,"Sitta europaea","Glis glis","predation",115,-0.0894314529914536,"128.008","-0.762029743589745",-13.008,"daily"
"572","HMK038",200,2004,"Glis glis",-0.272660706987331,2910,137.052,-0.762029743589745,"predation","spp2",1164,"Sitta europaea","Glis glis","predation",100.682,-0.0894314529914536,"137.052","-0.762029743589745",-36.37,"daily"
"573","HMK038",200,2004,"Sitta europaea",1.10366637074312,1164,100.682,-0.0894314529914536,"predation","spp1",1164,"Sitta europaea","Glis glis","predation",100.682,-0.0894314529914536,"137.052","-0.762029743589745",-36.37,"daily"
"574","HMK038",200,2005,"Glis glis",0.758439686325517,2911,130.699,-0.762029743589745,"predation","spp2",1165,"Sitta europaea","Glis glis","predation",104.318,-0.0894314529914536,"130.699","-0.762029743589745",-26.381,"daily"
"575","HMK038",200,2005,"Sitta europaea",1.32541993847718,1165,104.318,-0.0894314529914536,"predation","spp1",1165,"Sitta europaea","Glis glis","predation",104.318,-0.0894314529914536,"130.699","-0.762029743589745",-26.381,"daily"
"576","SET005",214,1983,"Rissa2 tridactyla",1.08108935833511,3048,188.3236,0.750359347826135,"predation","spp2",1349,"Ammodytes marinus","Rissa2 tridactyla","predation",151.633,1.35139260869572,"188.3236","0.750359347826135",-36.6906,"daily"
"577","SET005",214,1984,"Rissa2 tridactyla",0.224939438615874,3049,186.209,0.750359347826135,"predation","spp2",1350,"Ammodytes marinus","Rissa2 tridactyla","predation",140.454,1.35139260869572,"186.209","0.750359347826135",-45.755,"daily"
"578","SET005",214,1985,"Rissa2 tridactyla",-0.869034208781259,3050,194.397,0.750359347826135,"predation","spp2",1351,"Ammodytes marinus","Rissa2 tridactyla","predation",150.152,1.35139260869572,"194.397","0.750359347826135",-44.245,"daily"
"579","SET005",214,1986,"Rissa2 tridactyla",-0.29826579712104,3051,188.8935,0.750359347826135,"predation","spp2",1352,"Ammodytes marinus","Rissa2 tridactyla","predation",165.8,1.35139260869572,"188.8935","0.750359347826135",-23.0935,"daily"
"580","SET005",214,1987,"Rissa2 tridactyla",-0.916597875208401,3052,183.1803,0.750359347826135,"predation","spp2",1353,"Ammodytes marinus","Rissa2 tridactyla","predation",158.576,1.35139260869572,"183.1803","0.750359347826135",-24.6043,"daily"
"581","SET005",214,1988,"Rissa2 tridactyla",-0.226920052228409,3053,186.2381,0.750359347826135,"predation","spp2",1354,"Ammodytes marinus","Rissa2 tridactyla","predation",162.641,1.35139260869572,"186.2381","0.750359347826135",-23.5971,"daily"
"582","SET005",214,1989,"Rissa2 tridactyla",1.88968002616172,3054,177.8367,0.750359347826135,"predation","spp2",1355,"Ammodytes marinus","Rissa2 tridactyla","predation",148.7,1.35139260869572,"177.8367","0.750359347826135",-29.1367,"daily"
"583","SET005",214,1990,"Rissa2 tridactyla",1.36647429992097,3055,181.6119,0.750359347826135,"predation","spp2",1356,"Ammodytes marinus","Rissa2 tridactyla","predation",146.432,1.35139260869572,"181.6119","0.750359347826135",-35.1799,"daily"
"584","SET005",214,1991,"Rissa2 tridactyla",-0.0366658770236782,3056,184.9961,0.750359347826135,"predation","spp2",1357,"Ammodytes marinus","Rissa2 tridactyla","predation",156.363,1.35139260869572,"184.9961","0.750359347826135",-28.6331,"daily"
"585","SET005",214,1992,"Rissa2 tridactyla",1.03352520140413,3057,180.8311,0.750359347826135,"predation","spp2",1358,"Ammodytes marinus","Rissa2 tridactyla","predation",154.716,1.35139260869572,"180.8311","0.750359347826135",-26.1151,"daily"
"586","SET005",214,1993,"Rissa2 tridactyla",0.724360633871957,3058,183.0785,0.750359347826135,"predation","spp2",1359,"Ammodytes marinus","Rissa2 tridactyla","predation",162.503,1.35139260869572,"183.0785","0.750359347826135",-20.5755,"daily"
"587","SET005",214,1994,"Rissa2 tridactyla",0.938396887542177,3059,197.3493,0.750359347826135,"predation","spp2",1360,"Ammodytes marinus","Rissa2 tridactyla","predation",165.191,1.35139260869572,"197.3493","0.750359347826135",-32.1583,"daily"
"588","SET005",214,1995,"Rissa2 tridactyla",1.34269467397466,3060,195.5882,0.750359347826135,"predation","spp2",1361,"Ammodytes marinus","Rissa2 tridactyla","predation",177.027,1.35139260869572,"195.5882","0.750359347826135",-18.5612,"daily"
"589","SET005",214,1996,"Rissa2 tridactyla",-2.27217144270289,3061,205.273,0.750359347826135,"predation","spp2",1362,"Ammodytes marinus","Rissa2 tridactyla","predation",162.036,1.35139260869572,"205.273","0.750359347826135",-43.237,"daily"
"590","SET005",214,1997,"Rissa2 tridactyla",-0.631213914630209,3062,189.462,0.750359347826135,"predation","spp2",1363,"Ammodytes marinus","Rissa2 tridactyla","predation",136.656,1.35139260869572,"189.462","0.750359347826135",-52.806,"daily"
"591","SET005",214,1998,"Rissa2 tridactyla",-0.226920052228409,3063,192.9487,0.750359347826135,"predation","spp2",1364,"Ammodytes marinus","Rissa2 tridactyla","predation",171.366,1.35139260869572,"192.9487","0.750359347826135",-21.5827,"daily"
"592","SET005",214,1999,"Rissa2 tridactyla",0.248719064562185,3064,195.6063,0.750359347826135,"predation","spp2",1365,"Ammodytes marinus","Rissa2 tridactyla","predation",171.002,1.35139260869572,"195.6063","0.750359347826135",-24.6043,"daily"
"593","SET005",214,2000,"Rissa2 tridactyla",0.795704416749245,3065,185.295,0.750359347826135,"predation","spp2",1366,"Ammodytes marinus","Rissa2 tridactyla","predation",144.576,1.35139260869572,"185.295","0.750359347826135",-40.719,"daily"
"594","SET005",214,2001,"Rissa2 tridactyla",-1.43980114892997,3066,196.403,0.750359347826135,"predation","spp2",1367,"Ammodytes marinus","Rissa2 tridactyla","predation",157.698,1.35139260869572,"196.403","0.750359347826135",-38.705,"daily"
"595","SET005",214,2002,"Rissa2 tridactyla",-0.155573816831943,3067,189.4001,0.750359347826135,"predation","spp2",1368,"Ammodytes marinus","Rissa2 tridactyla","predation",160.767,1.35139260869572,"189.4001","0.750359347826135",-28.6331,"daily"
"596","SET005",214,2003,"Rissa2 tridactyla",-0.440957777410136,3068,188.9561,0.750359347826135,"predation","spp2",1369,"Ammodytes marinus","Rissa2 tridactyla","predation",165.359,1.35139260869572,"188.9561","0.750359347826135",-23.5971,"daily"
"597","SET005",214,2004,"Rissa2 tridactyla",-0.583650248203067,3069,204.0309,0.750359347826135,"predation","spp2",1370,"Ammodytes marinus","Rissa2 tridactyla","predation",215.182,1.35139260869572,"204.0309","0.750359347826135",11.1511,"daily"
"598","SET005",214,2005,"Rissa2 tridactyla",-0.464739855875624,3070,211.3127,0.750359347826135,"predation","spp2",1371,"Ammodytes marinus","Rissa2 tridactyla","predation",182.176,1.35139260869572,"211.3127","0.750359347826135",-29.1367,"daily"
"599","SET005",214,2006,"Rissa2 tridactyla",-1.08307193396299,3071,206.4742,0.750359347826135,"predation","spp2",1372,"Ammodytes marinus","Rissa2 tridactyla","predation",187.913,1.35139260869572,"206.4742","0.750359347826135",-18.5612,"daily"
