"","studyid","species","year","phenovalue","slope","intid","int_type","spp"
"1231","HMK038","Ficedula2 albicollis",1991,134.773,-0.339953162393162,197,"predation","spp1"
"1232","HMK038","Ficedula2 albicollis",1992,130.682,-0.339953162393162,197,"predation","spp1"
"1233","HMK038","Ficedula2 albicollis",1993,126.364,-0.339953162393162,197,"predation","spp1"
"1234","HMK038","Ficedula2 albicollis",1994,125.227,-0.339953162393162,197,"predation","spp1"
"1235","HMK038","Ficedula2 albicollis",1995,130.227,-0.339953162393162,197,"predation","spp1"
"1236","HMK038","Ficedula2 albicollis",1996,129.545,-0.339953162393162,197,"predation","spp1"
"1237","HMK038","Ficedula2 albicollis",1997,130.682,-0.339953162393162,197,"predation","spp1"
"1238","HMK038","Ficedula2 albicollis",1998,129.091,-0.339953162393162,197,"predation","spp1"
"1239","HMK038","Ficedula2 albicollis",1999,129.545,-0.339953162393162,197,"predation","spp1"
"1240","HMK038","Ficedula2 albicollis",2000,126.364,-0.339953162393162,197,"predation","spp1"
"1241","HMK038","Ficedula2 albicollis",2001,126.818,-0.339953162393162,197,"predation","spp1"
"1242","HMK038","Ficedula2 albicollis",2002,127.045,-0.339953162393162,197,"predation","spp1"
"1243","HMK038","Ficedula2 albicollis",2003,126.818,-0.339953162393162,197,"predation","spp1"
"1244","HMK038","Ficedula2 albicollis",2004,128.409,-0.339953162393162,197,"predation","spp1"
"1245","HMK038","Ficedula2 albicollis",2005,130.682,-0.339953162393162,197,"predation","spp1"
"1246","HMK039","Guillemots spp.",1973,132.631,0.342474308300416,201,"competition","spp1"
"1247","HMK039","Guillemots spp.",1974,123.205,0.342474308300416,201,"competition","spp1"
"1248","HMK039","Guillemots spp.",1975,128.779,0.342474308300416,201,"competition","spp1"
"1249","HMK039","Guillemots spp.",1976,130.822,0.342474308300416,201,"competition","spp1"
"1250","HMK039","Guillemots spp.",1977,125.808,0.342474308300416,201,"competition","spp1"
"1251","HMK039","Guillemots spp.",1978,141.087,0.342474308300416,201,"competition","spp1"
"1252","HMK039","Guillemots spp.",1979,138.425,0.342474308300416,201,"competition","spp1"
"1253","HMK039","Guillemots spp.",1980,133.116,0.342474308300416,201,"competition","spp1"
"1254","HMK039","Guillemots spp.",1981,138.396,0.342474308300416,201,"competition","spp1"
"1255","HMK039","Guillemots spp.",1982,131.616,0.342474308300416,201,"competition","spp1"
"1256","HMK039","Guillemots spp.",1983,134.837,0.342474308300416,201,"competition","spp1"
"1257","HMK039","Guillemots spp.",1984,137.469,0.342474308300416,201,"competition","spp1"
"1258","HMK039","Guillemots spp.",1985,140.102,0.342474308300416,201,"competition","spp1"
"1259","HMK039","Guillemots spp.",1986,135.675,0.342474308300416,201,"competition","spp1"
"1260","HMK039","Guillemots spp.",1987,145.955,0.342474308300416,201,"competition","spp1"
"1261","HMK039","Guillemots spp.",1988,134.763,0.342474308300416,201,"competition","spp1"
"1262","HMK039","Guillemots spp.",1989,134.161,0.342474308300416,201,"competition","spp1"
"1263","HMK039","Guillemots spp.",1990,128.851,0.342474308300416,201,"competition","spp1"
"1264","HMK039","Guillemots spp.",1991,134.131,0.342474308300416,201,"competition","spp1"
"1265","HMK039","Guillemots spp.",1992,136.764,0.342474308300416,201,"competition","spp1"
"1266","HMK039","Guillemots spp.",1993,137.926,0.342474308300416,201,"competition","spp1"
"1267","HMK039","Guillemots spp.",1994,135.557,0.342474308300416,201,"competition","spp1"
"1268","HMK039","Guillemots spp.",1995,140.543,0.342474308300416,201,"competition","spp1"
"1269","HMK042","Acrocephalus arundinaceus",1973,137.748,-0.116447837383463,207,"competition","spp1"
"1270","HMK042","Acrocephalus arundinaceus",1974,136.192,-0.116447837383463,207,"competition","spp1"
"1271","HMK042","Acrocephalus arundinaceus",1975,133.863,-0.116447837383463,207,"competition","spp1"
"1272","HMK042","Acrocephalus arundinaceus",1976,133.848,-0.116447837383463,207,"competition","spp1"
"1273","HMK042","Acrocephalus arundinaceus",1977,127.272,-0.116447837383463,207,"competition","spp1"
"1274","HMK042","Acrocephalus arundinaceus",1978,132.278,-0.116447837383463,207,"competition","spp1"
"1275","HMK042","Acrocephalus arundinaceus",1979,139.214,-0.116447837383463,207,"competition","spp1"
"1276","HMK042","Acrocephalus arundinaceus",1980,138.431,-0.116447837383463,207,"competition","spp1"
"1277","HMK042","Acrocephalus arundinaceus",1981,133.783,-0.116447837383463,207,"competition","spp1"
"1278","HMK042","Acrocephalus arundinaceus",1982,133,-0.116447837383463,207,"competition","spp1"
"1279","HMK042","Acrocephalus arundinaceus",1984,134.131,-0.116447837383463,207,"competition","spp1"
"1280","HMK042","Acrocephalus arundinaceus",1985,137.981,-0.116447837383463,207,"competition","spp1"
"1281","HMK042","Acrocephalus arundinaceus",1986,136.035,-0.116447837383463,207,"competition","spp1"
"1282","HMK042","Acrocephalus arundinaceus",1987,136.023,-0.116447837383463,207,"competition","spp1"
"1283","HMK042","Acrocephalus arundinaceus",1988,131.377,-0.116447837383463,207,"competition","spp1"
"1284","HMK042","Acrocephalus arundinaceus",1989,135.611,-0.116447837383463,207,"competition","spp1"
"1285","HMK042","Acrocephalus arundinaceus",1990,132.122,-0.116447837383463,207,"competition","spp1"
"1286","HMK042","Acrocephalus arundinaceus",1991,141.377,-0.116447837383463,207,"competition","spp1"
"1287","HMK042","Acrocephalus arundinaceus",1992,134.027,-0.116447837383463,207,"competition","spp1"
"1288","HMK042","Acrocephalus arundinaceus",1993,132.083,-0.116447837383463,207,"competition","spp1"
"1289","HMK042","Acrocephalus arundinaceus",1994,127.825,-0.116447837383463,207,"competition","spp1"
"1290","HMK042","Acrocephalus arundinaceus",1995,129.741,-0.116447837383463,207,"competition","spp1"
"1291","HMK042","Acrocephalus arundinaceus",1996,140.926,-0.116447837383463,207,"competition","spp1"
"1292","HMK042","Acrocephalus arundinaceus",1997,130.875,-0.116447837383463,207,"competition","spp1"
"1293","HMK042","Acrocephalus arundinaceus",1998,131.247,-0.116447837383463,207,"competition","spp1"
"1294","HMK042","Acrocephalus arundinaceus",1999,134.71,-0.116447837383463,207,"competition","spp1"
"1295","HMK042","Acrocephalus arundinaceus",2000,131.605,-0.116447837383463,207,"competition","spp1"
"1296","HMK042","Acrocephalus arundinaceus",2001,126.961,-0.116447837383463,207,"competition","spp1"
"1297","HMK042","Acrocephalus arundinaceus",2003,133.499,-0.116447837383463,207,"competition","spp1"
"1298","HMK043","Copepod2 spp.",1976,144.1174,-0.848544252873565,208,"predation","spp1"
"1299","HMK043","Copepod2 spp.",1977,144.1174,-0.848544252873565,208,"predation","spp1"
"1300","HMK043","Copepod2 spp.",1978,150.2942,-0.848544252873565,208,"predation","spp1"
"1301","HMK043","Copepod2 spp.",1979,146.1768,-0.848544252873565,208,"predation","spp1"
"1302","HMK043","Copepod2 spp.",1980,141.0297,-0.848544252873565,208,"predation","spp1"
"1303","HMK043","Copepod2 spp.",1981,154.4116,-0.848544252873565,208,"predation","spp1"
"1304","HMK043","Copepod2 spp.",1982,137.9413,-0.848544252873565,208,"predation","spp1"
"1305","HMK043","Copepod2 spp.",1983,133.8232,-0.848544252873565,208,"predation","spp1"
"1306","HMK043","Copepod2 spp.",1984,127.6471,-0.848544252873565,208,"predation","spp1"
"1307","HMK043","Copepod2 spp.",1985,144.1174,-0.848544252873565,208,"predation","spp1"
"1308","HMK043","Copepod2 spp.",1986,154.4116,-0.848544252873565,208,"predation","spp1"
"1309","HMK043","Copepod2 spp.",1987,137.9413,-0.848544252873565,208,"predation","spp1"
"1310","HMK043","Copepod2 spp.",1988,144.1174,-0.848544252873565,208,"predation","spp1"
"1311","HMK043","Copepod2 spp.",1989,150.2942,-0.848544252873565,208,"predation","spp1"
"1312","HMK043","Copepod2 spp.",1990,121.4703,-0.848544252873565,208,"predation","spp1"
"1313","HMK043","Copepod2 spp.",1991,127.6471,-0.848544252873565,208,"predation","spp1"
"1314","HMK043","Copepod2 spp.",1992,111.1768,-0.848544252873565,208,"predation","spp1"
"1315","HMK043","Copepod2 spp.",1993,129.7058,-0.848544252873565,208,"predation","spp1"
"1316","HMK043","Copepod2 spp.",1994,140,-0.848544252873565,208,"predation","spp1"
"1317","HMK043","Copepod2 spp.",1995,133.8232,-0.848544252873565,208,"predation","spp1"
"1318","HMK043","Copepod2 spp.",1996,150.2942,-0.848544252873565,208,"predation","spp1"
"1319","HMK043","Copepod2 spp.",1997,98.8232,-0.848544252873565,208,"predation","spp1"
"1320","HMK043","Copepod2 spp.",1998,127.6471,-0.848544252873565,208,"predation","spp1"
"1321","HMK043","Copepod2 spp.",1999,134.8529,-0.848544252873565,208,"predation","spp1"
"1322","HMK043","Copepod2 spp.",2000,154.4116,-0.848544252873565,208,"predation","spp1"
"1323","HMK043","Copepod2 spp.",2001,88.5297,-0.848544252873565,208,"predation","spp1"
"1324","HMK043","Copepod2 spp.",2002,115.2942,-0.848544252873565,208,"predation","spp1"
"1325","HMK043","Copepod2 spp.",2003,150.2942,-0.848544252873565,208,"predation","spp1"
"1326","HMK043","Pleurobrachia pileus",1976,140,-1.9980756395996,209,"predation","spp1"
"1327","HMK043","Pleurobrachia pileus",1977,140,-1.9980756395996,209,"predation","spp1"
"1328","HMK043","Pleurobrachia pileus",1978,123.2,-1.9980756395996,209,"predation","spp1"
"1329","HMK043","Pleurobrachia pileus",1979,132.65,-1.9980756395996,209,"predation","spp1"
"1330","HMK043","Pleurobrachia pileus",1981,151.55,-1.9980756395996,209,"predation","spp1"
"1331","HMK043","Pleurobrachia pileus",1982,125.3,-1.9980756395996,209,"predation","spp1"
"1332","HMK043","Pleurobrachia pileus",1983,129.5,-1.9980756395996,209,"predation","spp1"
"1333","HMK043","Pleurobrachia pileus",1984,158.9,-1.9980756395996,209,"predation","spp1"
"1334","HMK043","Pleurobrachia pileus",1985,144.2,-1.9980756395996,209,"predation","spp1"
"1335","HMK043","Pleurobrachia pileus",1986,156.8,-1.9980756395996,209,"predation","spp1"
"1336","HMK043","Pleurobrachia pileus",1987,167.3,-1.9980756395996,209,"predation","spp1"
"1337","HMK043","Pleurobrachia pileus",1988,106.4,-1.9980756395996,209,"predation","spp1"
"1338","HMK043","Pleurobrachia pileus",1989,91.7,-1.9980756395996,209,"predation","spp1"
"1339","HMK043","Pleurobrachia pileus",1990,74.9,-1.9980756395996,209,"predation","spp1"
"1340","HMK043","Pleurobrachia pileus",1991,114.8,-1.9980756395996,209,"predation","spp1"
"1341","HMK043","Pleurobrachia pileus",1992,85.4,-1.9980756395996,209,"predation","spp1"
"1342","HMK043","Pleurobrachia pileus",1993,79.1,-1.9980756395996,209,"predation","spp1"
"1343","HMK043","Pleurobrachia pileus",1994,112.7,-1.9980756395996,209,"predation","spp1"
"1344","HMK043","Pleurobrachia pileus",1995,125.3,-1.9980756395996,209,"predation","spp1"
"1345","HMK043","Pleurobrachia pileus",1996,144.2,-1.9980756395996,209,"predation","spp1"
"1346","HMK043","Pleurobrachia pileus",1997,110.6,-1.9980756395996,209,"predation","spp1"
"1347","HMK043","Pleurobrachia pileus",1998,106.4,-1.9980756395996,209,"predation","spp1"
"1348","HMK043","Pleurobrachia pileus",1999,110.6,-1.9980756395996,209,"predation","spp1"
"1349","HMK043","Pleurobrachia pileus",2000,68.6,-1.9980756395996,209,"predation","spp1"
"1350","HMK043","Pleurobrachia pileus",2001,81.2,-1.9980756395996,209,"predation","spp1"
"1351","HMK043","Pleurobrachia pileus",2002,70.7,-1.9980756395996,209,"predation","spp1"
"1352","HMK043","Pleurobrachia pileus",2003,106.4,-1.9980756395996,209,"predation","spp1"
"1353","HMK043","Pleurobrachia pileus",2004,108.5,-1.9980756395996,209,"predation","spp1"
"1354","HMK048","Ficedula hypoleuca",1985,62.126,-0.453016366177492,214,"predation","spp1"
"1355","HMK048","Ficedula hypoleuca",1986,59.7638,-0.453016366177492,214,"predation","spp1"
"1356","HMK048","Ficedula hypoleuca",1987,60.9449,-0.453016366177492,214,"predation","spp1"
"1357","HMK048","Ficedula hypoleuca",1988,59.3701,-0.453016366177492,214,"predation","spp1"
"1358","HMK048","Ficedula hypoleuca",1989,62.9134,-0.453016366177492,214,"predation","spp1"
"1359","HMK048","Ficedula hypoleuca",1990,57.0079,-0.453016366177492,214,"predation","spp1"
"1360","HMK048","Ficedula hypoleuca",1992,55.8268,-0.453016366177492,214,"predation","spp1"
"1361","HMK048","Ficedula hypoleuca",1993,54.6457,-0.453016366177492,214,"predation","spp1"
"1362","HMK048","Ficedula hypoleuca",1994,56.2205,-0.453016366177492,214,"predation","spp1"
"1363","HMK048","Ficedula hypoleuca",1996,58.189,-0.453016366177492,214,"predation","spp1"
"1364","HMK048","Ficedula hypoleuca",1997,54.6457,-0.453016366177492,214,"predation","spp1"
"1365","HMK048","Ficedula hypoleuca",1998,53.8583,-0.453016366177492,214,"predation","spp1"
"1366","HMK048","Ficedula hypoleuca",1999,55.0394,-0.453016366177492,214,"predation","spp1"
"1367","HMK048","Ficedula hypoleuca",2000,49.9213,-0.453016366177492,214,"predation","spp1"
"1368","HMK048","Ficedula hypoleuca",2001,57.0079,-0.453016366177492,214,"predation","spp1"
"1369","HMK048","Ficedula hypoleuca",2002,55.0394,-0.453016366177492,214,"predation","spp1"
"1370","HMK048","Ficedula hypoleuca",2003,49.9213,-0.453016366177492,214,"predation","spp1"
"1371","HMK048","Ficedula hypoleuca",2004,53.0709,-0.453016366177492,214,"predation","spp1"
"1372","HMK048","Ficedula hypoleuca",2005,53.8583,-0.453016366177492,214,"predation","spp1"
"1373","HMK048","Parus ater",1985,40.6349,-0.353305682421666,215,"predation","spp1"
"1374","HMK048","Parus ater",1986,50.9524,-0.353305682421666,215,"predation","spp1"
"1375","HMK048","Parus ater",1987,41.0317,-0.353305682421666,215,"predation","spp1"
"1376","HMK048","Parus ater",1988,39.0476,-0.353305682421666,215,"predation","spp1"
"1377","HMK048","Parus ater",1989,33.4921,-0.353305682421666,215,"predation","spp1"
"1378","HMK048","Parus ater",1990,27.5397,-0.353305682421666,215,"predation","spp1"
"1379","HMK048","Parus ater",1992,34.2857,-0.353305682421666,215,"predation","spp1"
"1380","HMK048","Parus ater",1993,31.5079,-0.353305682421666,215,"predation","spp1"
"1381","HMK048","Parus ater",1994,38.254,-0.353305682421666,215,"predation","spp1"
"1382","HMK048","Parus ater",1995,39.0476,-0.353305682421666,215,"predation","spp1"
"1383","HMK048","Parus ater",1996,44.2063,-0.353305682421666,215,"predation","spp1"
"1384","HMK048","Parus ater",1997,30.7143,-0.353305682421666,215,"predation","spp1"
"1385","HMK048","Parus ater",1998,33.8889,-0.353305682421666,215,"predation","spp1"
"1386","HMK048","Parus ater",1999,34.6825,-0.353305682421666,215,"predation","spp1"
"1387","HMK048","Parus ater",2000,27.5397,-0.353305682421666,215,"predation","spp1"
"1388","HMK048","Parus ater",2001,41.8254,-0.353305682421666,215,"predation","spp1"
"1389","HMK048","Parus ater",2002,33.4921,-0.353305682421666,215,"predation","spp1"
"1390","HMK048","Parus ater",2003,35.0794,-0.353305682421666,215,"predation","spp1"
"1391","HMK048","Parus ater",2004,35.4762,-0.353305682421666,215,"predation","spp1"
"1392","HMK048","Parus ater",2005,31.9048,-0.353305682421666,215,"predation","spp1"
"1393","HMK048","Parus4 major",1985,46.155,-0.374399548592668,217,"predation","spp1"
"1394","HMK048","Parus4 major",1986,55.8982,-0.374399548592668,217,"predation","spp1"
"1395","HMK048","Parus4 major",1987,45.3316,-0.374399548592668,217,"predation","spp1"
"1396","HMK048","Parus4 major",1988,48.4397,-0.374399548592668,217,"predation","spp1"
"1397","HMK048","Parus4 major",1989,44.9016,-0.374399548592668,217,"predation","spp1"
"1398","HMK048","Parus4 major",1990,41.757,-0.374399548592668,217,"predation","spp1"
"1399","HMK048","Parus4 major",1992,40.5486,-0.374399548592668,217,"predation","spp1"
"1400","HMK048","Parus4 major",1993,45.9976,-0.374399548592668,217,"predation","spp1"
"1401","HMK048","Parus4 major",1994,43.6314,-0.374399548592668,217,"predation","spp1"
"1402","HMK048","Parus4 major",1995,48.302,-0.374399548592668,217,"predation","spp1"
"1403","HMK048","Parus4 major",1996,48.2852,-0.374399548592668,217,"predation","spp1"
"1404","HMK048","Parus4 major",1997,42.0127,-0.374399548592668,217,"predation","spp1"
"1405","HMK048","Parus4 major",1998,43.5527,-0.374399548592668,217,"predation","spp1"
"1406","HMK048","Parus4 major",1999,41.5799,-0.374399548592668,217,"predation","spp1"
"1407","HMK048","Parus4 major",2000,38.8315,-0.374399548592668,217,"predation","spp1"
"1408","HMK048","Parus4 major",2001,50.1371,-0.374399548592668,217,"predation","spp1"
"1409","HMK048","Parus4 major",2002,43.8675,-0.374399548592668,217,"predation","spp1"
"1410","HMK048","Parus4 major",2003,41.1134,-0.374399548592668,217,"predation","spp1"
"1411","HMK048","Parus4 major",2004,41.4816,-0.374399548592668,217,"predation","spp1"
"1412","HMK048","Parus4 major",2005,36.3894,-0.374399548592668,217,"predation","spp1"
"1413","HMK048","Caterpillar2 spp.",1985,60.2027,-0.742149176845457,218,"predation","spp1"
"1414","HMK048","Caterpillar2 spp.",1986,65.2703,-0.742149176845457,218,"predation","spp1"
"1415","HMK048","Caterpillar2 spp.",1987,61.8919,-0.742149176845457,218,"predation","spp1"
"1416","HMK048","Caterpillar2 spp.",1988,49.0541,-0.742149176845457,218,"predation","spp1"
"1417","HMK048","Caterpillar2 spp.",1989,50.0676,-0.742149176845457,218,"predation","spp1"
"1418","HMK048","Caterpillar2 spp.",1990,50.7432,-0.742149176845457,218,"predation","spp1"
"1419","HMK048","Caterpillar2 spp.",1992,57.1622,-0.742149176845457,218,"predation","spp1"
"1420","HMK048","Caterpillar2 spp.",1993,45,-0.742149176845457,218,"predation","spp1"
"1421","HMK048","Caterpillar2 spp.",1994,49.3919,-0.742149176845457,218,"predation","spp1"
"1422","HMK048","Caterpillar2 spp.",1995,51.7568,-0.742149176845457,218,"predation","spp1"
"1423","HMK048","Caterpillar2 spp.",1996,60.8784,-0.742149176845457,218,"predation","spp1"
"1424","HMK048","Caterpillar2 spp.",1997,51.4189,-0.742149176845457,218,"predation","spp1"
"1425","HMK048","Caterpillar2 spp.",1998,45.6757,-0.742149176845457,218,"predation","spp1"
"1426","HMK048","Caterpillar2 spp.",1999,44.3243,-0.742149176845457,218,"predation","spp1"
"1427","HMK048","Caterpillar2 spp.",2000,40.2703,-0.742149176845457,218,"predation","spp1"
"1428","HMK048","Caterpillar2 spp.",2001,50.0676,-0.742149176845457,218,"predation","spp1"
"1429","HMK048","Caterpillar2 spp.",2002,49.7297,-0.742149176845457,218,"predation","spp1"
"1430","HMK048","Caterpillar2 spp.",2003,45.3378,-0.742149176845457,218,"predation","spp1"
"1431","HMK048","Caterpillar2 spp.",2004,46.3514,-0.742149176845457,218,"predation","spp1"
"1432","HMK048","Caterpillar2 spp.",2005,42.973,-0.742149176845457,218,"predation","spp1"
"1433","HMK048","Caterpillar2 spp.",1985,60.2027,-0.742149176845457,219,"predation","spp1"
"1434","HMK048","Caterpillar2 spp.",1986,65.2703,-0.742149176845457,219,"predation","spp1"
"1435","HMK048","Caterpillar2 spp.",1987,61.8919,-0.742149176845457,219,"predation","spp1"
"1436","HMK048","Caterpillar2 spp.",1988,49.0541,-0.742149176845457,219,"predation","spp1"
"1437","HMK048","Caterpillar2 spp.",1989,50.0676,-0.742149176845457,219,"predation","spp1"
"1438","HMK048","Caterpillar2 spp.",1990,50.7432,-0.742149176845457,219,"predation","spp1"
"1439","HMK048","Caterpillar2 spp.",1992,57.1622,-0.742149176845457,219,"predation","spp1"
"1440","HMK048","Caterpillar2 spp.",1993,45,-0.742149176845457,219,"predation","spp1"
"1441","HMK048","Caterpillar2 spp.",1994,49.3919,-0.742149176845457,219,"predation","spp1"
