studyid,studylocation,datasource,methods,site,envfactor,envparameter,sampleduration,seasonalblock,envtype,year,envunits,envvalue,species,phenophase,extra
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1986,doy,149,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1987,doy,132,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1988,doy,136,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1989,doy,132,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1990,doy,138,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1991,doy,142,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1992,doy,124,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1993,doy,156,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1994,doy,140,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1995,doy,170,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1996,doy,141,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1997,doy,152,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1998,doy,140,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,1999,doy,145,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,2000,doy,131,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,2001,doy,134,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,2002,doy,115,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,2003,doy,142,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,2004,doy,129,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,2005,doy,146,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,2006,doy,132,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,2007,doy,121,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,2008,doy,153,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,2009,doy,131,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,2010,doy,132,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,2011,doy,158,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,2012,doy,114,all,NA,NA
HMK033,"Colorado, US",authors,personal observation,NA,snowmelt,first day of bare ground,NA,NA,ground,2013,doy,135,all,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1972,C,5.0833,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1973,C,5.5,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1974,C,6.220237,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1975,C,5.885416,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1976,C,5.760418,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1977,C,5.91667,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1978,C,5.375,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1979,C,5,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1980,C,5.45833,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1981,C,5.625,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1982,C,5.20833,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1983,C,5.16667,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1984,C,4.625,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1985,C,4.22917,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1986,C,4.541665,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1987,C,5.25,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1988,C,5.9375,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1989,C,6.75,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1990,C,6,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1992,C,5.354165,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1993,C,5.875,Cyclops vicinus,NA,NA
HMK034,"Lake Constance, Germany",paper,sampled,NA,temperaure,mean,monthly,april,water,1994,C,5.875,Cyclops vicinus,NA,NA
HMK035,"Narragansett Bay, US",paper,sampled,NA,temperaure,date at which surface temperature >15,annual,day,water,1951,doy,155,all,NA,NA
HMK035,"Narragansett Bay, US",paper,sampled,NA,temperaure,date at which surface temperature >15,annual,day,water,1958,doy,169,all,NA,NA
HMK035,"Narragansett Bay, US",paper,sampled,NA,temperaure,date at which surface temperature >15,annual,day,water,1973,doy,164,all,NA,NA
HMK035,"Narragansett Bay, US",paper,sampled,NA,temperaure,date at which surface temperature >15,annual,day,water,1976,doy,159,all,NA,NA
HMK035,"Narragansett Bay, US",paper,sampled,NA,temperaure,date at which surface temperature >15,annual,day,water,1982,doy,166,all,NA,NA
HMK035,"Narragansett Bay, US",paper,sampled,NA,temperaure,date at which surface temperature >15,annual,day,water,1983,doy,166,all,NA,NA
HMK035,"Narragansett Bay, US",paper,sampled,NA,temperaure,date at which surface temperature >15,annual,day,water,2000,doy,157,all,NA,NA
HMK035,"Narragansett Bay, US",paper,sampled,NA,temperaure,date at which surface temperature >15,annual,day,water,2001,doy,152,all,NA,NA
HMK035,"Narragansett Bay, US",paper,sampled,NA,temperaure,date at which surface temperature >15,annual,day,water,2002,doy,152.5,all,NA,NA
HMK035,"Narragansett Bay, US",paper,sampled,NA,temperaure,date at which surface temperature >15,annual,day,water,2003,doy,160,all,NA,NA
HMK035,"Narragansett Bay, US",paper,sampled,NA,temperaure,date at which surface temperature >15,annual,day,water,2004,doy,138,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1975,C,5.67674,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1976,C,3.80967,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1977,C,4.02719,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1978,C,4.13595,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1979,C,1.54381,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1980,C,3.9003,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1981,C,3.59214,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1982,C,2.81269,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1983,C,4.6435,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1984,C,3.82779,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1985,C,2.2145,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1986,C,2.12387,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1987,C,1.92447,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1988,C,5.44109,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1989,C,5.93051,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1990,C,6.34743,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1991,C,4.04532,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1992,C,4.98792,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1993,C,4.40786,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1994,C,4.22659,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1995,C,5.24169,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1996,C,1.83384,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1997,C,3.44713,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1998,C,5.22357,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,1999,C,4.95166,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,2000,C,5.24169,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,2001,C,4.91541,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,2002,C,5.56798,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,2003,C,4.26284,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,2004,C,4.86103,all,NA,NA
HMK036,"Helgoland Roads, North Sea",paper,sampled,NA,temperature,mean,monthly,jan-march,water,2005,C,4.44411,all,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1980,C,4.696667,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1981,C,6.195,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1982,C,5.531,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1983,C,10.993333,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1984,C,5.61,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1985,C,10.263333,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1986,C,10.076667,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1987,C,8.436667,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1988,C,8.41,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1989,C,9.086667,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1990,C,7.136667,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1991,C,7.583333,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1992,C,8.116667,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1993,C,9.056667,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1994,C,8.853333,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1995,C,8.676667,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1996,C,7.9,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1997,C,5.183333,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1998,C,9.763333,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1999,C,9.826667,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2000,C,12.25,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2001,C,8.916667,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2002,C,8.743333,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2003,C,9.01,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2004,C,10.672,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2005,C,11.1,Parus caeruleus,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1980,C,4.696667,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1981,C,6.195,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1982,C,5.531,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1983,C,10.993333,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1984,C,5.61,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1985,C,10.263333,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1986,C,10.076667,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1987,C,8.436667,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1988,C,8.41,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1989,C,9.086667,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1990,C,7.136667,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1991,C,7.583333,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1992,C,8.116667,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1993,C,9.056667,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1994,C,8.853333,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1995,C,8.676667,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1996,C,7.9,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1997,C,5.183333,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1998,C,9.763333,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1999,C,9.826667,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2000,C,12.25,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2001,C,8.916667,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2002,C,8.743333,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2003,C,9.01,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2004,C,10.672,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2005,C,11.1,Parus3 major,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1980,C,4.696667,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1981,C,6.195,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1982,C,5.531,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1983,C,10.993333,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1984,C,5.61,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1985,C,10.263333,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1986,C,10.076667,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1987,C,8.436667,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1988,C,8.41,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1989,C,9.086667,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1990,C,7.136667,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1991,C,7.583333,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1992,C,8.116667,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1993,C,9.056667,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1994,C,8.853333,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1995,C,8.676667,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1996,C,7.9,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1997,C,5.183333,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1998,C,9.763333,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1999,C,9.826667,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2000,C,12.25,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2001,C,8.916667,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2002,C,8.743333,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2003,C,9.01,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2004,C,10.672,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2005,C,11.1,Sitta europaea,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1980,C,4.696667,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1981,C,6.195,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1982,C,5.531,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1983,C,10.993333,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1984,C,5.61,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1985,C,10.263333,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1986,C,10.076667,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1987,C,8.436667,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1988,C,8.41,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1989,C,9.086667,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1990,C,7.136667,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1991,C,7.583333,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1992,C,8.116667,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1993,C,9.056667,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1994,C,8.853333,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1995,C,8.676667,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1996,C,7.9,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1997,C,5.183333,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1998,C,9.763333,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,1999,C,9.826667,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2000,C,12.25,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2001,C,8.916667,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2002,C,8.743333,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2003,C,9.01,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2004,C,10.672,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,april,air,2005,C,11.1,Ficedula2 albicollis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1980,C,9.590323,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1981,C,12.793548,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1982,C,12.622581,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1983,C,13.596774,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1984,C,10.358065,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1985,C,18.877419,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1986,C,14.829032,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1987,C,11.077419,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1988,C,14.783871,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1989,C,12.558065,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1990,C,12.880645,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1991,C,9.512903,Glis glis,NA,NA
HMK038,"Paseka, Czech Republic",authors,weather station,NA,temperature,mean,monthly,may,air,1992,C,14.287097,Glis glis,NA,NA
