studyid,site,predictunits,predictvalue,genus,species,genus_2nd,spp_2nd,phenophase,pheno,phenounits,phenovalue,phenofreq,phenovarunit,phenovarvalue,fitnesscomp,fitnessunit,fitnessvalue,fitnessvarunit,fitnessvarvalue,
HMK023,jozankei,year,2009,Corydalis,ambigua,NA,NA,onset flowering,start,doy,129,daily,NA,NA,seet set,ratio,0.64,NA,NA,
HMK023,nopporo,year,2009,Corydalis,ambigua,NA,NA,onset flowering,start,doy,105,daily,NA,NA,seet set,ratio,0.32,NA,NA,
HMK023,jozankei,year,2010,Corydalis,ambigua,NA,NA,onset flowering,start,doy,133,daily,NA,NA,seet set,ratio,0.54,NA,NA,
HMK023,nopporo,year,2010,Corydalis,ambigua,NA,NA,onset flowering,start,doy,117,daily,NA,NA,seet set,ratio,0.57,NA,NA,
HMK023,jozankei,year,2011,Corydalis,ambigua,NA,NA,onset flowering,start,doy,129,daily,NA,NA,seet set,ratio,0.64,NA,NA,
HMK023,nopporo,year,2011,Corydalis,ambigua,NA,NA,onset flowering,start,doy,120,daily,NA,NA,seet set,ratio,0.66,NA,NA,
HMK023,jozankei,year,2012,Corydalis,ambigua,NA,NA,onset flowering,start,doy,126,daily,NA,NA,seet set,ratio,0.53,NA,NA,
HMK023,nopporo,year,2012,Corydalis,ambigua,NA,NA,onset flowering,start,doy,118,daily,NA,NA,seet set,ratio,0.57,NA,NA,
HMK026,NA,year,2002,Plant1,spp.,NA,NA,date of emergence of 5% of forage spp,start,doy,151.398,daily,NA,NA,NA,NA,NA,NA,NA,
HMK026,NA,year,2003,Plant1,spp.,NA,NA,date of emergence of 5% of forage spp,start,doy,135.914,daily,NA,NA,NA,NA,NA,NA,NA,
HMK026,NA,year,2004,Plant1,spp.,NA,NA,date of emergence of 5% of forage spp,start,doy,148.387,daily,NA,NA,NA,NA,NA,NA,NA,
HMK026,NA,year,2005,Plant1,spp.,NA,NA,date of emergence of 5% of forage spp,start,doy,146.021,daily,NA,NA,NA,NA,NA,NA,NA,
HMK026,NA,year,2006,Plant1,spp.,NA,NA,date of emergence of 5% of forage spp,start,doy,127.097,daily,NA,NA,NA,NA,NA,NA,NA,
HMK026,NA,year,2002,Rangifer1,tarandus,NA,NA,date of 5% of caribou births,start,doy,155.699,daily,NA,NA,NA,NA,NA,NA,NA,
HMK026,NA,year,2003,Rangifer1,tarandus,NA,NA,date of 5% of caribou births,start,doy,150.108,daily,NA,NA,NA,NA,NA,NA,NA,
HMK026,NA,year,2004,Rangifer1,tarandus,NA,NA,date of 5% of caribou births,start,doy,155.269,daily,NA,NA,NA,NA,NA,NA,NA,
HMK026,NA,year,2005,Rangifer1,tarandus,NA,NA,date of 5% of caribou births,start,doy,147.957,daily,NA,NA,NA,NA,NA,NA,NA,
HMK026,NA,year,2006,Rangifer1,tarandus,NA,NA,date of 5% of caribou births,start,doy,155.484,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1961,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,105.172,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1962,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,123.017,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1963,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,121.983,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1964,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,121.983,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1965,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,128.707,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1966,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,119.138,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1967,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,119.655,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1968,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,118.621,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1969,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,124.828,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1970,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,125.086,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1971,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,119.655,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1972,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,117.845,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1973,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,120.69,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1974,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,102.328,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1975,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,123.793,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1976,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,122.5,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1977,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,119.655,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1978,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,126.897,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1979,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,124.569,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1980,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,132.845,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1981,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,117.845,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1982,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,124.828,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1983,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,118.103,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1984,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,122.759,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1985,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,124.052,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1986,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,120.431,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1987,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,120.69,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1988,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,118.621,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1989,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,107.5,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1990,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,108.276,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1991,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,118.362,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1993,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,119.138,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1994,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,111.897,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1995,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,118.621,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1997,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,123.017,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1998,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,115.776,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1999,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,109.31,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,2000,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,114.741,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,2001,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,114.224,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,2002,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,106.983,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,2003,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,116.293,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,2004,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,116.552,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,2004,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,114.483,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,2006,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,118.103,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,2007,Caterpillar,spp.,NA,NA,beginning of frass,start,doy,106.724,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1962,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,118.154,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1965,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,125.6155,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1966,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,118.385,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1968,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,124.077,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1969,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,121.308,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1970,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,125.615,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1971,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,120.846,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1972,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,117.308,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1973,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,122.692,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1974,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,120.231,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1975,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,122.846,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1976,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,123.923,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1977,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,118.692,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1978,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,120.077,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1980,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,129.769,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1981,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,111.308,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1982,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,128.077,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1983,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,116.538,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1984,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,121.923,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1986,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,117.462,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1988,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,122.538,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1989,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,108.538,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1990,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,119.154,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1991,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,121,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1992,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,117.769,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1994,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,114.385,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1995,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,117.154,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1996,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,117.615,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1997,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,122.846,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,1998,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,115.308,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,2000,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,113.462,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,2001,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,118.692,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,2002,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,114.538,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,2002,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,117.154,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,2003,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,116.077,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,2004,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,116.231,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,2005,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,115.154,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,NA,year,2006,Ficedula1,albicollis,NA,NA,first egg clutch initiation,start,doy,108.538,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1961,Parus1,major,NA,NA,first egg clutch initiation,start,doy,93.9847,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1963,Parus1,major,NA,NA,first egg clutch initiation,start,doy,109.746,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1964,Parus1,major,NA,NA,first egg clutch initiation,start,doy,108.713,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1965,Parus1,major,NA,NA,first egg clutch initiation,start,doy,109.93,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1967,Parus1,major,NA,NA,first egg clutch initiation,start,doy,105.435,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1968,Parus1,major,NA,NA,first egg clutch initiation,start,doy,98.5127,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1969,Parus1,major,NA,NA,first egg clutch initiation,start,doy,112.715,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1970,Parus1,major,NA,NA,first egg clutch initiation,start,doy,109.949,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1972,Parus1,major,NA,NA,first egg clutch initiation,start,doy,99.7395,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1973,Parus1,major,NA,NA,first egg clutch initiation,start,doy,109.613,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1974,Parus1,major,NA,NA,first egg clutch initiation,start,doy,92.4743,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1975,Parus1,major,NA,NA,first egg clutch initiation,start,doy,108.755,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1976,Parus1,major,NA,NA,first egg clutch initiation,start,doy,106.161,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1977,Parus1,major,NA,NA,first egg clutch initiation,start,doy,93.8708,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1978,Parus1,major,NA,NA,first egg clutch initiation,start,doy,106.688,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1979,Parus1,major,NA,NA,first egg clutch initiation,start,doy,105.999,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1980,Parus1,major,NA,NA,first egg clutch initiation,start,doy,109.986,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1981,Parus1,major,NA,NA,first egg clutch initiation,start,doy,96.656,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1982,Parus1,major,NA,NA,first egg clutch initiation,start,doy,102.028,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1983,Parus1,major,NA,NA,first egg clutch initiation,start,doy,101.165,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1984,Parus1,major,NA,NA,first egg clutch initiation,start,doy,107.923,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1985,Parus1,major,NA,NA,first egg clutch initiation,start,doy,100.48,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1986,Parus1,major,NA,NA,first egg clutch initiation,start,doy,108.103,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1988,Parus1,major,NA,NA,first egg clutch initiation,start,doy,102.05,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1989,Parus1,major,NA,NA,first egg clutch initiation,start,doy,92.7025,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1990,Parus1,major,NA,NA,first egg clutch initiation,start,doy,91.321,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1991,Parus1,major,NA,NA,first egg clutch initiation,start,doy,97.0387,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1992,Parus1,major,NA,NA,first egg clutch initiation,start,doy,99.468,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1993,Parus1,major,NA,NA,first egg clutch initiation,start,doy,103.627,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1994,Parus1,major,NA,NA,first egg clutch initiation,start,doy,91.5091,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1995,Parus1,major,NA,NA,first egg clutch initiation,start,doy,105.019,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1996,Parus1,major,NA,NA,first egg clutch initiation,start,doy,112.815,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1997,Parus1,major,NA,NA,first egg clutch initiation,start,doy,99.8313,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1999,Parus1,major,NA,NA,first egg clutch initiation,start,doy,96.376,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,2000,Parus1,major,NA,NA,first egg clutch initiation,start,doy,101.921,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,2002,Parus1,major,NA,NA,first egg clutch initiation,start,doy,94.6556,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,2003,Parus1,major,NA,NA,first egg clutch initiation,start,doy,105.049,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,2004,Parus1,major,NA,NA,first egg clutch initiation,start,doy,98.4726,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,2005,Parus1,major,NA,NA,first egg clutch initiation,start,doy,106.618,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1961,Quercus2,robur,NA,NA,budburst,start,doy,96.0599,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1962,Quercus2,robur,NA,NA,budburst,start,doy,112.912,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1964,Quercus2,robur,NA,NA,budburst,start,doy,113.199,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1964,Quercus2,robur,NA,NA,budburst,start,doy,121.103,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1965,Quercus2,robur,NA,NA,budburst,start,doy,105.852,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1968,Quercus2,robur,NA,NA,budburst,start,doy,109.034,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1968,Quercus2,robur,NA,NA,budburst,start,doy,119.044,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1970,Quercus2,robur,NA,NA,budburst,start,doy,110.115,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1971,Quercus2,robur,NA,NA,budburst,start,doy,103.553,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1972,Quercus2,robur,NA,NA,budburst,start,doy,115.669,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1973,Quercus2,robur,NA,NA,budburst,start,doy,95.6802,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1974,Quercus2,robur,NA,NA,budburst,start,doy,113.848,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1975,Quercus2,robur,NA,NA,budburst,start,doy,111.229,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1976,Quercus2,robur,NA,NA,budburst,start,doy,112.294,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1977,Quercus2,robur,NA,NA,budburst,start,doy,115.724,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1978,Quercus2,robur,NA,NA,budburst,start,doy,111.791,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1979,Quercus2,robur,NA,NA,budburst,start,doy,121.276,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1980,Quercus2,robur,NA,NA,budburst,start,doy,99.1814,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1981,Quercus2,robur,NA,NA,budburst,start,doy,107.345,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1981,Quercus2,robur,NA,NA,budburst,start,doy,114.719,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1982,Quercus2,robur,NA,NA,budburst,start,doy,109.994,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1983,Quercus2,robur,NA,NA,budburst,start,doy,113.163,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1984,Quercus2,robur,NA,NA,budburst,start,doy,110.543,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1986,Quercus2,robur,NA,NA,budburst,start,doy,112.934,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1988,Quercus2,robur,NA,NA,budburst,start,doy,109.262,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1988,Quercus2,robur,NA,NA,budburst,start,doy,101.376,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1988,Quercus2,robur,NA,NA,budburst,start,doy,97.9574,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1989,Quercus2,robur,NA,NA,budburst,start,doy,93.2322,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1991,Quercus2,robur,NA,NA,budburst,start,doy,102.718,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1991,Quercus2,robur,NA,NA,budburst,start,doy,110.622,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1993,Quercus2,robur,NA,NA,budburst,start,doy,111.951,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1993,Quercus2,robur,NA,NA,budburst,start,doy,100.383,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1994,Quercus2,robur,NA,NA,budburst,start,doy,107.232,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1995,Quercus2,robur,NA,NA,budburst,start,doy,111.449,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1995,Quercus2,robur,NA,NA,budburst,start,doy,114.353,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1996,Quercus2,robur,NA,NA,budburst,start,doy,115.153,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1997,Quercus2,robur,NA,NA,budburst,start,doy,105.427,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,1998,Quercus2,robur,NA,NA,budburst,start,doy,99.9133,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,2000,Quercus2,robur,NA,NA,budburst,start,doy,105.979,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,2000,Quercus2,robur,NA,NA,budburst,start,doy,101.252,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,2002,Quercus2,robur,NA,NA,budburst,start,doy,93.6335,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,2002,Quercus2,robur,NA,NA,budburst,start,doy,109.696,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,2004,Quercus2,robur,NA,NA,budburst,start,doy,108.13,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,2004,Quercus2,robur,NA,NA,budburst,start,doy,104.72,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,2006,Quercus2,robur,NA,NA,budburst,start,doy,109.994,daily,NA,NA,NA,NA,NA,NA,NA,
HMK027,czeck republic,year,2007,Quercus2,robur,NA,NA,budburst,start,doy,99.743,daily,NA,NA,NA,NA,NA,NA,NA,
HMK028,NA,year,1961,Operophtera,brumata,NA,NA,half-fall date,peak,doy,140.5084,daily,NA,NA,NA,NA,NA,NA,NA,
HMK028,NA,year,1962,Operophtera,brumata,NA,NA,half-fall date,peak,doy,165.6977,daily,NA,NA,NA,NA,NA,NA,NA,
HMK028,NA,year,1963,Operophtera,brumata,NA,NA,half-fall date,peak,doy,159.5276,daily,NA,NA,NA,NA,NA,NA,NA,
HMK028,NA,year,1964,Operophtera,brumata,NA,NA,half-fall date,peak,doy,201.3834,daily,NA,NA,NA,NA,NA,NA,NA,
HMK028,NA,year,1965,Operophtera,brumata,NA,NA,half-fall date,peak,doy,149.6574,daily,NA,NA,NA,NA,NA,NA,NA,
HMK028,NA,year,1966,Operophtera,brumata,NA,NA,half-fall date,peak,doy,155.5865,daily,NA,NA,NA,NA,NA,NA,NA,
